segment,start,end,medad_p50,medad_p90,medad_p99,si_p50,si_p90,changed_pct,rtci,burst_score,tail_score,extreme_score,adim_sustained,adim_dynamic,adim_risk,spatial_adim,scene_activity,texture,spatial_score,temporal_score,v9_fusion,adci_temporal,adci_spatial,bdi,regime,class
58,291.5913,296.6296666666667,0.0,0.0,0.0,41.09190559387207,41.22634315490723,0.9360497960758378,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4300298085381505,0.0021814332021388807,120.6106193821603,0.29713283201221075,0.0,0.22253720088491472,0.0,0.4300298085381505,0.11894698418128791,LOW-COMPLEXITY,Low
59,296.6296666666667,301.66803333333337,0.0,0.0,1.0,14.167264938354492,22.253296852111816,0.8288793816137566,0.0075,0.0,0.05,1.0,0.0,0.0,0.28,0.46681119634501356,0.004438941355863333,40.9761281598832,0.42339657754467336,0.1218,0.26017511330008397,0.084,0.46681119634501356,0.22805677934111265,LOW-COMPLEXITY,Low
60,301.66803333333337,306.67303333333336,0.0,0.0,6.320000000000036,49.90059280395508,53.50413589477539,7.126496527777778,0.04740000000000027,0.0,0.3160000000000018,1.0,0.0,0.0,0.28,0.40420626811610266,0.01143660239651416,195.30986376196003,0.27729433890768923,0.1218,0.2708647615898929,0.084,0.40420626811610266,0.1743982689812815,SPARSE-EXTREME,Low
61,306.67303333333336,311.7114,0.0,0.0,0.0,15.868719577789307,28.51048469543457,0.40971188822751314,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.3873102179565264,0.0011456409724383582,57.6798497204451,0.3409200317026645,0.0,0.17794009647493464,0.0,0.3873102179565264,0.13591149512842776,LOW-COMPLEXITY,Low
62,311.7114,316.7497666666667,1.0,5.0,6.75,24.990657806396484,79.9816665649414,10.272249090608467,0.2896990740740741,0.5,0.3375,0.1037037037037037,0.199999999986,0.595,0.16040853416272705,0.2987224070959881,0.016217489252645503,218.7204637890214,0.30043991523899377,0.3437402123585812,0.28252365308950217,0.3263725602439181,0.2987224070959881,0.34723391455123465,SPARSE-EXTREME,Low
63,316.7497666666667,321.78813333333335,1.0,1.0,1.0,25.565728187561035,111.26470184326172,4.1373215663580245,0.6325,0.1,0.05,0.1,0.9124999997375001,0.2583333333333333,0.08000000000000002,0.32625487575840273,0.00963934196363731,270.32049892784835,0.35198239476364995,0.2837895832919896,0.3746012659053489,0.4337916665747917,0.32625487575840273,0.30212125484242974,LOW-COMPLEXITY,Moderate
64,321.78813333333335,326.79313333333334,0.0,0.0,0.0,132.22251892089844,132.22907104492188,0.6721354166666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5069895334634195,0.0020169063180827886,935.9524600703567,0.36977053884623123,0.0,0.2725336179426538,0.0,0.5069895334634195,0.1535246523371896,LOW-COMPLEXITY,Low
65,326.79313333333334,331.8315,0.0,0.0,0.0,31.639147758483887,31.71296215057373,0.15757275132275134,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4114215284511728,0.000875684069924266,160.4582236646721,0.25132372000555314,0.0,0.22213976868970786,0.0,0.4114215284511728,0.10055539693138112,LOW-COMPLEXITY,Low
66,331.8315,336.86986666666667,0.0,1.0,2.0,31.753971099853516,61.45580291748047,0.8818342151675485,0.14,0.1,0.1,0.1,0.08749999991249999,0.42999999999999994,0.0987,0.28537340032934205,0.003405401531754677,175.34691189257,0.2151435705511061,0.2319407499862187,0.2374962610791803,0.21073499996937495,0.28537340032934205,0.2416571265709306,LOW-COMPLEXITY,Low
67,336.86986666666667,341.9082333333333,0.0,1.0,2.0,32.85638999938965,35.20820426940918,1.9399078207671958,0.14,0.1,0.1,0.1,0.08749999991249999,0.42999999999999994,0.0987,0.45666851017932786,0.0044937036928969125,178.8773442745522,0.3283194848281794,0.2319407499862187,0.32185080622966283,0.21073499996937495,0.45666851017932786,0.28494539704963967,LOW-COMPLEXITY,Moderate
